statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
John DePetro,"May 10, 2013","Boston Marathon bombing suspect Tamerlan Tsarnaev is buried ""not far"" from President Kennedy’s grave.",pants-fire,comment on WPRO radio.,Rhode Island; History; Islam; Crime; Pundits; Religion; Terrorism,C. Eugene Emery Jr.,"May 17, 2013",https://www.politifact.com/factchecks/2013/may/17/john-depetro/talk-radio-host-john-depetro-says-boston-marathon-/
Joee Lindbeck,"April 11, 2013","""Two years ago Providence alone spent $50,000 a year notifying the school department"" about residents in the state's sex offender registry.",half-true,House Finance Committee hearing,Rhode Island; Children; Criminal Justice; Crime,C. Eugene Emery Jr.,"May 12, 2013",https://www.politifact.com/factchecks/2013/may/12/joee-lindbeck/assistant-attorney-general-joee-lindbeck-says-prov/
Peter  Palumbo,"April 11, 2013","In Cranston, it costs $5,000 to $6,000 to send out community notifications on just one Level 3 sex offender.",false,House Finance Committee hearing,Rhode Island; Children; Criminal Justice; Crime,C. Eugene Emery Jr.,"May 12, 2013",https://www.politifact.com/factchecks/2013/may/12/peter-palumbo/ri-state-rep-peter-palumbo-says-it-costs-5000-6000/
Ed Doyle,"April 25, 2013","Proposed gun control legislation ""will outlaw practically every firearm, make you pay $100 per firearm, put you into a police database"" and make it ""nearly impossible"" to get a permit to carry a concealed weapon.",mostly-false,news release and Facebook post,Rhode Island; Criminal Justice; Crime; Government Regulation; Regulation; Guns,C. Eugene Emery Jr.,"May 5, 2013",https://www.politifact.com/factchecks/2013/may/05/ed-doyle/gun-rights-advocate-says-proposed-rhode-island-law/
Ed FitzGerald,"April 19, 2013","""Ohioans want an end to pay-to-play politics.""",false,email announcing his gubernatorial campaign kickoff,Ohio; Criminal Justice; Ethics; Crime,Henry J.  Gomez,"May 2, 2013",https://www.politifact.com/factchecks/2013/may/02/ed-fitzgerald/ed-fitzgerald-accuses-gov-john-kasich-pay-play-pol/
Jack Ohman,"April 25, 2013","Says the fertilizer plant that exploded in West, Texas,""had not been inspected by the state of Texas since 2006.""",false,column on an editorial cartoon.,Economy; Crime; Public Safety; Public Service; Texas,W. Gardner Selby,"May 1, 2013",https://www.politifact.com/factchecks/2013/may/01/jack-ohman/california-editorial-cartoonist-says-state-texas-l/
Kirsten Gillibrand,"April 23, 2013","""One in five"" women in the military ""are receiving unwanted sexual contact,"" as are ""3.3 percent of men.""",mostly-true,interview with MSNBC,National; Crime; Military; Women,Louis Jacobson,"April 29, 2013",https://www.politifact.com/factchecks/2013/apr/29/kirsten-gillibrand/kirsten-gillibrand-says-one-five-military-women-3-/
Linda Finn,"April 12, 2013","Right now, if Rhode Island police come across a young person with a gun, ""they really don't legally have the right to take it away from them.""",half-true,TV interview,Rhode Island; Criminal Justice; Legal Issues; Crime; Guns,Michael  McKinney,"April 23, 2013",https://www.politifact.com/factchecks/2013/apr/23/linda-finn/state-rep-linda-finn-says-rhode-island-police-who-/
Ohio Public Defender's Office,"April 12, 2013","""The sex-offender registry has been around for a long time, and the research that's out there says that it has no positive impact on the public safety.""",mostly-true,newspaper interview,Ohio; Crime,Tom Feran,"April 22, 2013",https://www.politifact.com/factchecks/2013/apr/22/ohio-public-defenders-office/ohio-public-defenders-office-says-sex-offender-reg/
John Duncan,"April 13, 2013","""Well over 90 percent of felony cases, all over the nation, are committed by defendants who grew up in father-absent households.""",mostly-false,letter to a constituent,National; Children; Families; Legal Issues; Crime,Louis Jacobson,"April 18, 2013",https://www.politifact.com/factchecks/2013/apr/18/john-duncan/rep-john-duncan-jr-says-90-percent-felons-grew-fat/
Arizona Citizens Defense League,"April 10, 2013","Says a gun bill before the Senate would make it a federal felony to ""leave town for more than seven days, and leave someone else at home with your firearms.""",half-true,email to supporters,National; Civil Rights; Criminal Justice; Crime; Guns,Becky Bowers,"April 16, 2013",https://www.politifact.com/factchecks/2013/apr/16/Arizona-Citizens-Defense-League/gun-rights-group-says-bill-would-criminalize-leavi/
American Bird Conservancy,"March 29, 2013","A proposed bill in the Florida Legislature ""would authorize the public hoarding of cats by feral cat activists.""",half-true,press release,Animals; Crime; Florida,Amy Sherman,"April 16, 2013",https://www.politifact.com/factchecks/2013/apr/16/american-bird-conservancy/bird-group-cries-foul-about-feral-cat-bill/
Ban the Box RI,"March 20, 2013","""In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.""",true,video posted on YouTube,Rhode Island; Criminal Justice; Economy; Jobs; Legal Issues; Crime; Government Regulation; Public Safety; Privacy Issues,Michael  McKinney,"April 15, 2013",https://www.politifact.com/factchecks/2013/apr/15/ban-the-box-ri/video-says-28-percent-adults-released-rhode-island/
Facebook posts,"March 15, 2013","""Harvard Study Finds States With Most Gun Laws Have Fewest Gun Deaths.""",half-true,Facebook post,Rhode Island; Criminal Justice; Crime; Public Safety; Guns,C. Eugene Emery Jr.,"April 10, 2013",https://www.politifact.com/factchecks/2013/apr/10/facebook-posts/facebook-post-ignores-caveats-citing-harvard-study/
Rahm Emanuel,"April 2, 2013","Says in Chicago, ""we take more guns off the streets than New York or L.A.""",true,CNN interview,National; Crime; Guns,Becky Bowers,"April 9, 2013",https://www.politifact.com/factchecks/2013/apr/09/rahm-emanuel/mayor-rahm-emanuel-says-chicago-takes-more-guns-st/
B. Heath Mitchell,"April 2, 2013","The city of Nelson, Ga., is ""quieter than Mayberry.""",half-true,newspaper article,Georgia; Crime; Guns,Janel Davis,"April 8, 2013",https://www.politifact.com/factchecks/2013/apr/08/b-heath-mitchell/it-takes-lot-live-mayberry/
Kirk Watson,"March 19, 2013",Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,true,news article.,Animals; Crime; Texas,W. Gardner Selby,"April 3, 2013",https://www.politifact.com/factchecks/2013/apr/03/kirk-watson/kirk-watson-says-29-texas-cities-use-carbon-monoxi/
Scott Henson,"February 25, 2013","Says Texas has ""11 different felonies you can commit with an oyster.""",mostly-true,interview.,Criminal Justice; Food Safety; Crime; Texas,W. Gardner Selby,"March 27, 2013",https://www.politifact.com/factchecks/2013/mar/27/scott-henson/scott-henson-says-texas-has-11-different-felonies-/
Jim Moran,"February 27, 2013","Says Virginia, Florida and Georgia are the three states that are the principal source for gun trafficking.",mostly-true,House debate,Georgia; Crime; Guns,Janel Davis,"March 20, 2013",https://www.politifact.com/factchecks/2013/mar/20/jim-moran/congressman-says-3-states-lead-nation-gun-traffick/
Edward  Flynn,"March 1, 2013","Research found that ""over the course of the existence of the Brady Bill ban, the use of assault weapons in crimes decreased by two thirds.""",half-true,TV interview,Criminal Justice; Crime; Guns; Wisconsin,Dave Umhoefer,"March 11, 2013",https://www.politifact.com/factchecks/2013/mar/11/edward-flynn/milwaukee-police-chief-edward-flynn-says-use-assau/
Paul  Howard,"February 17, 2013","""In Atlanta, since 1994 when the ‘Seven Deadly Sins’ (mandatory minimum sentences) took effect, the violent crime rate has dropped 62 percent.""",mostly-true,news story,Georgia; Criminal Justice; Crime,Janel Davis,"March 5, 2013",https://www.politifact.com/factchecks/2013/mar/05/paul-howard/numbers-right-about-sentencing-cause-elusive/
Carolyn Medeiros,"February 18, 2013","""There's a tax credit of $2,400 to bond [former inmates] that an employer would get for hiring a convicted felon. There's a federal bonding program -- you can get $5,000 to $25,000 in federal money to hire a convicted felon. And there's federal grants for felons to set up their own small businesses.""",mostly-false,radio interview,Rhode Island; Civil Rights; Criminal Justice; Economy; Crime; Poverty; Public Safety; Workers,C. Eugene Emery Jr.,"March 3, 2013",https://www.politifact.com/factchecks/2013/mar/03/carolyn-medeiros/leader-alliance-safe-communities-says-employers-ca/
Kasim Reed,"February 13, 2013",Felony crimes in the city of Atlanta are the lowest they have been since 1969.,true,speech,Georgia; Crime,Eric Stirgus,"February 26, 2013",https://www.politifact.com/factchecks/2013/feb/26/kasim-reed/mayor-says-felonies-atlanta-lowest-decades/
Barack Obama,"February 19, 2013","If the sequester hits, federal prosecutors will have to ""let criminals go.""",mostly-false,speech,National; Criminal Justice; Federal Budget; Legal Issues; Crime,Louis Jacobson,"February 22, 2013",https://www.politifact.com/factchecks/2013/feb/22/barack-obama/barack-obama-says-sequester-could-force-prosecutor/
Wayne LaPierre,"February 13, 2013","""Phoenix is already one of the kidnapping capitals of the world.""",false,op-ed,National; Crime,Louis Jacobson,"February 19, 2013",https://www.politifact.com/factchecks/2013/feb/19/wayne-lapierre/wayne-lapierre-says-phoenix-one-kidnapping-capital/
Barack Obama,"February 12, 2013","Says ""overwhelming majorities of Americans"" support gun legislation ""like background checks.""",mostly-true,State of the Union Address,National; Civil Rights; Crime; Guns,Becky Bowers,"February 13, 2013",https://www.politifact.com/factchecks/2013/feb/13/barack-obama/president-barack-obama-says-overwhelming-majority-/
Mayors Against Illegal Guns,"January 23, 2013","In 2009, the FBI ""referred more than 71,000"" cases of people failing background checks when trying to buy a gun to another federal agency, ""but U.S. attorneys ultimately prosecuted only 77 of them.""",half-true,website post,Criminal Justice; Crime; Government Regulation; Guns; Wisconsin,Tom Kertscher,"February 3, 2013",https://www.politifact.com/factchecks/2013/feb/03/mayors-against-illegal-guns/us-files-criminal-charges-fraction-gun-denial-case/
Wayne LaPierre,"January 30, 2013","""As a result of National Rifle Association and other private-sector (safety-education) programs, fatal firearms accidents are at the lowest level in 100 years.""",half-true,testimony before the Senate Judiciary Committee,National; Crime; Guns,Louis Jacobson,"February 1, 2013",https://www.politifact.com/factchecks/2013/feb/01/wayne-lapierre/wayne-lapierre-nra-says-fatal-firearms-accidents-a/
Stephen King,"January 25, 2013","Says since Australia passed tough gun laws, ""homicides by firearm have declined almost 60 percent.""",mostly-true,"Kindle Single essay, 'Guns'",National; Crime; Government Regulation; Public Safety; Guns,Becky Bowers,"January 31, 2013",https://www.politifact.com/factchecks/2013/jan/31/stephen-king/stephen-king-says-australia-cracked-down-guns-homi/
David A. Clarke Jr.,"January 25, 2013","""I had to lay off 48 people last year,"" which has exacerbated the lack of law enforcement officers in the county that respond quickly to crime calls.",mostly-false,radio interview,County Budget; County Government; Criminal Justice; Crime; Guns; Wisconsin,Tom Kertscher,"January 31, 2013",https://www.politifact.com/factchecks/2013/jan/31/david-clarke-jr/calling-citizens-get-gun-training-milwaukee-county/
Greg Abbott,"January 3, 2013","Says according to the FBI, more people are killed each year with hammers and clubs than rifles.",true,tweet,Crime; Guns; Texas,Sue Owen,"January 30, 2013",https://www.politifact.com/factchecks/2013/jan/30/greg-abbott/greg-abbott-says-according-fbi-more-people-are-kil/
Dianne Feinstein,"January 27, 2013","""One out of every five law enforcement officers that's killed is killed with an assault weapon.""",mostly-true,"interview on CBS' ""Face the Nation""",National; Crime; Guns,Louis Jacobson,"January 29, 2013",https://www.politifact.com/factchecks/2013/jan/29/dianne-feinstein/dianne-feinstein-says-one-five-law-enforcement-off/
Marco Rubio,"January 17, 2013","""Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.""",half-true,interview on Fox News,National; Criminal Justice; Drugs; Crime; Government Regulation; Public Safety; Guns,Becky Bowers,"January 28, 2013",https://www.politifact.com/factchecks/2013/jan/28/marco-rubio/marco-rubio-says-after-dc-passed-gun-laws-viol/
Jackie Speier,"January 15, 2013","""Even members of the NRA, when they were polled recently, were under the impression that everyone has a criminal background check.""",mostly-true,MSNBC interview,National; Civil Rights; Crime; Guns,Becky Bowers,"January 23, 2013",https://www.politifact.com/factchecks/2013/jan/23/jackie-speier/rep-jackie-speier-says-poll-shows-nra-members-beli/
John  Kitzhaber,"January 14, 2013","""It costs $10,000 a year to keep a child in school; it costs $30,000 a year to keep someone in prison.""",true,State of the State speech,Oregon; Education; Crime; Public Safety; State Budget,Janie Har,"January 18, 2013",https://www.politifact.com/factchecks/2013/jan/18/john-kitzhaber/does-oregon-spend-10000-year-student-30000-inmate/
Providence City Council,"January 3, 2013","""Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.""",false,council resolution,Rhode Island; Criminal Justice; Crime; Government Regulation; Military; Public Health; Recreation; Regulation; Guns,C. Eugene Emery Jr.,"January 16, 2013",https://www.politifact.com/factchecks/2013/jan/16/providence-city-council/providence-city-council-resolution-claims-semi-aut/
Gwen Moore,"December 11, 2012","Since the federal Violence Against Women Act was adopted in 1994, ""cases of domestic violence have fallen by 67 percent.""",mostly-true,letter to congressional leadership,Criminal Justice; Crime; Women; Wisconsin,Tom Kertscher,"January 13, 2013",https://www.politifact.com/factchecks/2013/jan/13/gwen-moore/94-law-domestic-violence-down-two-thirds-us-democr/
Pardeep Kaleka,"December 17, 2012","""Every day, 34 Americans are murdered with guns.""",mostly-true,online video,Criminal Justice; Crime; Government Regulation; Guns; Wisconsin,Tom Kertscher,"January 9, 2013",https://www.politifact.com/factchecks/2013/jan/09/pardeep-kaleka/son-sikh-temple-mass-shooting-victim-34-gun-murder/
Facebook posts,"December 16, 2012","""Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!""",pants-fire,Facebook posting,Rhode Island; Crime; Government Regulation; Military; Regulation; Guns,C. Eugene Emery Jr.,"January 6, 2013",https://www.politifact.com/factchecks/2013/jan/06/facebook-posts/facebook-posting-says-gun-rich-swiss-have-lowest-f/
Cory Booker,"December 23, 2012","""You see 34 people (are) murdered every single day"" by gunfire in America.",mostly-true,"roundtable discussion on ABC’s ""This Week with George Stephanopoulos""",New Jersey; Crime; Guns,Bill Wichert,"December 27, 2012",https://www.politifact.com/factchecks/2012/dec/27/cory-booker/cory-booker-says-34-americans-are-killed-guns-ever/
Facebook posts,"December 15, 2012","""Last year, handguns killed 48 people in Japan, 8 in Great Britain, 34 in Switzerland, 52 in Canada, 58 in Israel, 21 in Sweden, 42 in West Germany and 10,728 in the United States.""",half-true,internet message,Rhode Island; Crime; Government Regulation; Guns,C. Eugene Emery Jr.,"December 23, 2012",https://www.politifact.com/factchecks/2012/dec/23/facebook-posts/facebook-posting-handgun-deaths-has-out-date-numbe/
Mike DeWine,"November 14, 2012","""A man using bath salts reported that raccoons had set fire inside his home and stolen his cell phone.""",true,news conference,Ohio; Criminal Justice; Drugs; Crime,Joe Guillen,"December 7, 2012",https://www.politifact.com/factchecks/2012/dec/07/mike-dewine/mike-dewine-says-abuse-bath-salts-led-man-make-biz/
David Cicilline,"October 23, 2012","""The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.""",true,TV ad,Rhode Island; Children; Crime; Message Machine 2012; Voting Record,John Hill,"October 30, 2012",https://www.politifact.com/factchecks/2012/oct/30/david-cicilline/us-rep-david-cicilline-says-he-voted-tougher-laws-/
Jesse Ventura,"September 14, 2012","""There’s 21 congressmen and senators that have been convicted of felonies that still get their retirement, even in jail. They don’t have to wait until they’re 65.""",mostly-true,interview on MyCentralJersey.com,New Jersey; Congress; Crime; Pensions; Retirement,Caryn Shinske,"October 25, 2012",https://www.politifact.com/factchecks/2012/oct/25/jesse-ventura/jesse-ventura-says-convicted-congressmen-senators-/
David Cicilline,"October 16, 2012","""While I was mayor of the city of Providence we had the lowest crime rate in 30 years.""",true,debate,Rhode Island; Crime,C. Eugene Emery Jr.,"October 21, 2012",https://www.politifact.com/factchecks/2012/oct/21/david-cicilline/providence-crime-rates-during-david-cicilline-admi/
Oregon Senate Republicans (The Leadership Fund),"October 12, 2012","Laurie Monnes Anderson ""voted to let violent criminals out of jail early.""",mostly-true,campaign mailer,Oregon; Criminal Justice; Crime; Voting Record,Janie Har,"October 19, 2012",https://www.politifact.com/factchecks/2012/oct/19/oregon-senate-republicans/did-laurie-monnes-anderson-vote-let-violent-crimin/
Shelley Adler,"October 10, 2012","Says Rep. Jon Runyan ""voted to redefine rape.""",false,campaign event,Abortion; New Jersey; Crime; Voting Record; Women,Erin O'Neill,"October 18, 2012",https://www.politifact.com/factchecks/2012/oct/18/shelley-adler/shelley-adler-claims-jon-runyan-voted-redefine-rap/
Allen West,"October 8, 2012","Says Patrick Murphy is trying to ""hide his drunken assault of a police officer.""",mostly-false,ad,Alcohol; Candidate Biography; Crime; Florida,Amy Sherman,"October 16, 2012",https://www.politifact.com/factchecks/2012/oct/16/allen-west/allen-west-attacks-patrick-murphy-drunken-assault-/
Patrick Murphy,"October 2, 2012","An Army report stated Allen West ""performed illegal acts, merited court martial, faced 11 years in prison.'""",half-true,ad,Candidate Biography; Iraq; Crime; Military; Florida,Aaron Sharockman,"October 16, 2012",https://www.politifact.com/factchecks/2012/oct/16/patrick-murphy/patrick-murphy-attacks-allen-west-military-investi/
Brendan Doherty,"October 9, 2012","""David Cicilline was the state representative who opposed tough mandatory sentences for those convicted of domestic violence  and child abuse.""",true,news release,Rhode Island; Candidate Biography; Children; Criminal Justice; Families; Crime; Public Safety; Women,John Hill,"October 15, 2012",https://www.politifact.com/factchecks/2012/oct/15/brendan-doherty/brendan-doherty-says-us-rep-david-cicilline-when-h/
Raymond Frank,"October 7, 2012","Says Travis County Sheriff Greg Hamilton has accepted $42,000 from strip-club interests and $10,000 from local alcohol distributors.",mostly-true,advertisement.,Campaign Finance; Criminal Justice; Crime; Texas,W. Gardner Selby,"October 11, 2012",https://www.politifact.com/factchecks/2012/oct/11/raymond-frank/raymond-frank-says-greg-hamilton-has-accepted-thou/
Michael Julian Bond,"September 17, 2012","Almost 400 arrests in the city last year for panhandling-related offenses involved just 78 suspects, an indication that the same people are panhandling over and over.",mostly-true,Atlanta City Council meeting,Georgia; Crime; Urban,Janel Davis,"October 2, 2012",https://www.politifact.com/factchecks/2012/oct/02/michael-julian-bond/atlanta-councilman-targets-repeat-panhandling-offe/
Gwen Moore,"September 4, 2012","Says House Republicans ""tried to change the definition of rape.""",mostly-false,speech at the Democratic National Convention,Abortion; Criminal Justice; Crime; Wisconsin,Tom Kertscher,"September 6, 2012",https://www.politifact.com/factchecks/2012/sep/06/gwen-moore/gop-house-members-tried-redefine-rape-democratic-r/
Lone Star Project,"August 23, 2012","Says that like Todd Akin, all Texas Republicans in U.S. House cosponsored a bill ""that attempts to distinguish between ‘forcible rape’ and other sexual assaults.""",half-true,political action committee report,Crime; Texas,Sue Owen,"September 6, 2012",https://www.politifact.com/factchecks/2012/sep/06/lone-star-project/pac-says-todd-akin-and-paul-ryan-all-texas-republi/
Bruce Elfant,"August 13, 2012",Says 88 Texas constables have died in the line of duty.,true,press statement.,Criminal Justice; History; Crime; Public Safety; Public Service; Texas,W. Gardner Selby,"August 23, 2012",https://www.politifact.com/factchecks/2012/aug/23/bruce-elfant/bruce-elfant-says-88-texas-constables-have-died-li/
Mike DeWine,"August 2, 2012","Says the Central Ohio Human Trafficking Task Force ""is the first task force of its kind in Central Ohio""",mostly-true,news release,Ohio; Crime,Reginald Fields,"August 10, 2012",https://www.politifact.com/factchecks/2012/aug/10/mike-dewine/ohio-attorney-general-mike-dewine-says-task-force-/
Steve Doell,"July 19, 2012","Says ""About 7 in 10 of Oregon’s inmates are in prison for violent crimes and serious sex offenses.""",true,press release,Oregon; Criminal Justice; Crime; Public Safety; State Budget,Janie Har,"August 3, 2012",https://www.politifact.com/factchecks/2012/aug/03/steve-doell/are-about-seven-10-oregons-inmates-prison-violent-/
Steve Doell,"July 19, 2012","Says Measure 11 is ""one of the most significant reasons"" for decrease in violent crime.",mostly-true,press release.,Oregon; Criminal Justice; Crime,Ian K. Kullgren,"August 3, 2012",https://www.politifact.com/factchecks/2012/aug/03/steve-doell/has-measure-11-really-helped-halve-crime-rate-1995/
Texans for Accountable Government,"July 26, 2012","Says PolitiFact ""validated and independently documented"" its ""criminal history"" claims about Adan Ballesteros.",mostly-false,email blast.,Candidate Biography; Criminal Justice; Crime; Texas,W. Gardner Selby,"July 27, 2012",https://www.politifact.com/factchecks/2012/jul/27/texans-accountable-government/texas-group-says-politifact-validated-criminal-his/
Workers' Voice,"June 19, 2012",Says Josh Mandel’s campaign is under FBI investigation,false,online ad,Ohio; Campaign Finance; Elections; Crime,Sabrina  Eaton,"June 26, 2012",https://www.politifact.com/factchecks/2012/jun/26/workers-voice/workers-voice-says-josh-mandel-faces-fbi-investiga/
John G. Edwards,"June 5, 2012","Decriminalizing marijuana ""will save the state anywhere from $4 (million) to $11 million dollars.""",false,debate on the House floor,Rhode Island; Criminal Justice; Drugs; Legal Issues; Crime; Government Regulation; Public Health; Marijuana,Tom Mooney,"June 17, 2012",https://www.politifact.com/factchecks/2012/jun/17/john-g-edwards/rep-john-edwards-says-decriminalizing-marijuana-wo/
Chris Christie,"June 6, 2012","""When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years.""",false,town hall meeting,New Jersey; Crime,Erin O'Neill,"June 11, 2012",https://www.politifact.com/factchecks/2012/jun/11/chris-christie/chris-christie-said-while-he-was-us-attorney-10-pe/
Tom Barrett,"May 24, 2012","Says Gov. Scott Walker made ""draconian cuts"" to public safety budgets that put police officers at ""greater risk of harm.""",false,website alert,City Budget; City Government; Crime; Public Safety; State Budget; Wisconsin,Dave Umhoefer,"June 3, 2012",https://www.politifact.com/factchecks/2012/jun/03/tom-barrett/tom-barrett-says-gov-scott-walkers-budget-made-dra/
Tom Barrett,"May 31, 2012","""No one on my staff has ever been charged with a crime.""",false,debate,City Government; Crime; Wisconsin,Tom Kertscher,"June 1, 2012",https://www.politifact.com/factchecks/2012/jun/01/tom-barrett/wisconsin-recall-dem-challenger-tom-barrett-says-n/
Reince Priebus,"May 30, 2012","Because of voter fraud, Republican candidates ""need to do a point or two better"" to win statewide elections in Wisconsin.",false,interview,City Government; Elections; Crime; Wisconsin,Tom Kertscher,"May 31, 2012",https://www.politifact.com/factchecks/2012/may/31/reince-priebus/voter-fraud-means-gop-candidates-wisconsin-need-do/
Jim Moran,"May 9, 2012","""According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.""",mostly-true,floor speech.,Crime; Guns; Virginia,Nancy  Madsen,"May 29, 2012",https://www.politifact.com/factchecks/2012/may/29/jim-moran/jim-moran-says-70-percent-traced-firearms-mexican-/
Suzanne Bonamici,"May 16, 2012","Says ""one in four women and one in seven men have been victims of domestic violence in their lifetime.""",true,House floor debate,Oregon; Crime; Women,Charles Pope,"May 25, 2012",https://www.politifact.com/factchecks/2012/may/25/suzanne-bonamici/are-one-four-women-and-one-seven-men-victims-domes/
Corey Stewart,"April 11, 2012","Prince William County ""has cut violent crime in half"" since instituting a crackdown on illegal immigration.",mostly-false,TV interview.,Immigration; Crime; Virginia,Sean Gorman,"May 25, 2012",https://www.politifact.com/factchecks/2012/may/25/corey-stewart/corey-stewart-says-prince-william-county-cut-viole/
Graeme Zielinski,"May 15, 2012","Gov. Scott Walker is helping pay for the criminal defense of a man accused of ""boy rape.""",pants-fire,Tweets,Crime; Wisconsin,James B. Nelson,"May 18, 2012",https://www.politifact.com/factchecks/2012/may/18/graeme-zielinski/wisconsin-democratic-party-spokesman-zielinski-wi/
Georgia Family Council,"April 19, 2012",Crime rises in communities with casinos.,half-true,presentation,Georgia; Gambling; Crime,Eric Stirgus,"May 9, 2012",https://www.politifact.com/factchecks/2012/may/09/georgia-family-council/linking-crime-casinos-not-always-safe-bet/
Jana Duty,"April 15, 2012",Says Williamson County District Attorney John Bradley reduces 36 percent of felonies to misdemeanors and hands them off to her.,mostly-false,as quoted,Crime; Texas,W. Gardner Selby,"May 7, 2012",https://www.politifact.com/factchecks/2012/may/07/jana-duty/jana-duty-says-john-bradley-hands-36-percent-felon/
Jennifer Carroll,"April 19, 2012","""We didn’t go out asking people"" to join the ""stand your ground"" task force.",false,Capitol news conference,Crime; Public Safety; Florida,Toluse Olorunnipa,"May 3, 2012",https://www.politifact.com/factchecks/2012/may/03/jennifer-carroll/jennifer-carroll-apply-stand-your-ground-task-forc/
Frank Lautenberg,"April 26, 2012","Says ""in our gun laws we’re allowing domestic abusers to sidestep this ban on getting a gun. The loophole allows a convicted abuser to walk into a gun show and walk out with a gun, no questions asked.""",true,speech on the Senate floor,New Jersey; Crime; Women; Guns,Erin O'Neill,"May 3, 2012",https://www.politifact.com/factchecks/2012/may/03/frank-lautenberg/frank-lautenberg-claims-loophole-allows-individual/
Rick Scott,"April 13, 2012","""We are at a 40-year low in our crime rate in our state.""",true,comments to Reuters,Crime; Florida,Angie Drobnic Holan,"April 17, 2012",https://www.politifact.com/factchecks/2012/apr/17/rick-scott/rick-scott-said-florida-crime-rates-are-40-year-lo/
Greg Abbott,"March 12, 2012",Says his Texas election fraud investigations have resulted in 50 convictions.,half-true,press release,Elections; Legal Issues; Crime; Texas,Sue Owen,"April 17, 2012",https://www.politifact.com/factchecks/2012/apr/17/greg-abbott/greg-abbott-claims-50-election-fraud-convictions-2/
Wayne LaPierre,"April 14, 2012","""By the time I finish this speech, two Americans will be slain, six women will be raped, 27 of us will be robbed, and 50 more will be beaten.""",mostly-true,speech to a national meeting of the National Rifle Association,National; Corrections and Updates; Crime,Louis Jacobson,"April 16, 2012",https://www.politifact.com/factchecks/2012/apr/16/wayne-lapierre/nras-wayne-lapierre-cites-frequency-violent-crime-/
Rosemary Lehmberg,"October 31, 2011","Says she ""created the first felony deferred prosecution program for nonviolent first-offenders"" in Texas.",mostly-false,campaign video,County Government; Criminal Justice; Legal Issues; Crime; Public Safety; Texas,Meghan Ashford-Grooms,"April 3, 2012",https://www.politifact.com/factchecks/2012/apr/03/rosemary-lehmberg/travis-da-rosemary-lehmberg-says-she-created-state/
Christopher L. Smith,"March 21, 2012","Since Florida passed the ""stand your ground"" law in 2005, deaths due to self-defense have jumped over 250 percent.",half-true,press release,Criminal Justice; Crime; Florida; Guns,Amy Sherman,"March 26, 2012",https://www.politifact.com/factchecks/2012/mar/26/christopher-l-smith/sen-chris-smith-claimed-deaths-due-self-defense-fl/
Glenn Grothman,"March 2, 2012","Says a study shows that children who live with a biological parent and the parent's boyfriend or girlfriend ""have a 20 times greater chance of being sexually abused.""",true,interview,Children; Families; Crime; Marriage; Wisconsin,Tom Kertscher,"March 25, 2012",https://www.politifact.com/factchecks/2012/mar/25/glenn-grothman/gop-wisconsin-state-senator-says-study-shows-kids-/
Dennis Baxley,"March 21, 2012","""We’ve had a dramatic drop in violent crime since this law (‘stand your ground’) has been in effect.""",half-true,interview on MSNBC,Corrections and Updates; Criminal Justice; Crime; Florida,Angie Drobnic Holan,"March 23, 2012",https://www.politifact.com/factchecks/2012/mar/23/dennis-baxley/crime-rates-florida-have-dropped-stand-your-ground/
Arthenia Joyner,"March 21, 2012","""When we passed (the stand your ground law), we said it portends horrific events when people's lives were put into these situations.""",true,interview,Criminal Justice; Crime; Florida,Katie Sanders,"March 22, 2012",https://www.politifact.com/factchecks/2012/mar/22/arthenia-joyner/democratic-senator-says-there-warnings-stand-your-/
David A. Clarke Jr.,"February 19, 2012","Says Milwaukee County Executive Chris Abele ""eliminated"" sheriff’s office funding for providing security for presidential and presidential campaign visits.",half-true,television interview,County Budget; County Government; Elections; Crime; Wisconsin,Tom Kertscher,"March 21, 2012",https://www.politifact.com/factchecks/2012/mar/21/david-clarke-jr/funding-eliminated-milwaukee-county-sheriffs-role-/
Rod Monroe,"March 1, 2012","Says ""the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner.""",false,floor speech.,Oregon; Families; Crime; Women,Ian K. Kullgren,"March 19, 2012",https://www.politifact.com/factchecks/2012/mar/19/rod-monroe/intimate-partner-violence-second-leading-cause-dea/
Edward  Flynn,"February 9, 2012","Says 85 percent of Milwaukee shootings involve ""people with extensive criminal records shooting other people with extensive criminal records.""",half-true,interview,Corrections and Updates; Crime; Guns; Wisconsin,Tom Kertscher,"March 19, 2012",https://www.politifact.com/factchecks/2012/mar/19/edward-flynn/85-percent-shooting-suspects-and-victims-milwaukee/
